action_counts,buy_fills,fill_opportunity_quantity,fill_ratio,fills,final_inventory,gross_spread_capture_pnl,liquidation_cost_pnl,mark_to_market_pnl,max_abs_inventory,mean_abs_inventory,negative_markout_loss,negative_markout_quantity,net_pnl,policy,post_fill_markout_pnl,quote_opportunities,regime,seed,sell_fills,steps,strategy,total_reward,transaction_cost_pnl
,38,188,0.41489362,78,-2,175.0,4.04,-24.56000000003405,4,1.7766666666666666,54.0,34,-28.60000000003405,inventory_aware,18.0,147,volatile_low_cost,100055,40,300,inventory_aware,-28.60000000003405,1.560000000000001
,38,193,0.40414508,78,-2,173.0,4.04,-26.56000000003405,4,1.7766666666666666,54.0,34,-30.60000000003405,avellaneda_stoikov,16.0,152,volatile_low_cost,100055,40,300,avellaneda_stoikov,-30.60000000003405,1.560000000000001
,25,123,0.41463415,51,-1,124.0,2.02,18.979999999977736,3,1.2966666666666666,37.0,19,16.959999999977736,bayesian_toxicity,10.0,95,volatile_low_cost,100055,26,300,bayesian_toxicity,16.959999999977736,1.0200000000000005
,49,244,0.52459016,128,-30,256.0,64.5,-727.2000000002445,40,19.99,79.0,47,-791.7000000002445,fixed_spread,85.0,181,volatile_high_cost,100056,79,300,fixed_spread,-791.7000000002445,19.200000000000017
,41,164,0.47560976,78,4,178.0,8.6,-191.6999999999971,5,2.4066666666666667,29.0,20,-200.29999999999708,inventory_aware,87.0,125,volatile_high_cost,100056,37,300,inventory_aware,-200.29999999999708,11.700000000000008
,48,200,0.465,93,3,213.0,6.449999999999999,-163.94999999997526,9,3.1933333333333334,38.0,24,-170.39999999997525,avellaneda_stoikov,92.0,151,volatile_high_cost,100056,45,300,avellaneda_stoikov,-170.39999999997525,13.950000000000015
,28,123,0.43089431,53,3,138.0,6.449999999999999,-93.94999999998618,4,1.59,21.0,11,-100.39999999998618,bayesian_toxicity,44.0,94,volatile_high_cost,100056,25,300,bayesian_toxicity,-100.39999999998618,7.950000000000003
,47,178,0.50561798,90,4,180.0,8.08,-31.80000000007567,17,8.003333333333334,9.0,9,-39.88000000007567,fixed_spread,115.0,141,calm_low_cost,100057,43,300,fixed_spread,-39.88000000007567,1.8000000000000012
,31,150,0.41333333,62,0,138.0,0.0,97.75999999997293,5,1.4633333333333334,5.0,5,97.75999999997293,inventory_aware,76.0,117,calm_low_cost,100057,31,300,inventory_aware,97.75999999997293,1.2400000000000007
,31,150,0.41333333,62,0,138.0,0.0,97.75999999997293,5,1.4633333333333334,5.0,5,97.75999999997293,avellaneda_stoikov,76.0,117,calm_low_cost,100057,31,300,avellaneda_stoikov,97.75999999997293,1.2400000000000007
,26,133,0.38345865,51,1,119.0,2.02,104.9799999999741,5,1.1033333333333333,2.0,2,102.9599999999741,bayesian_toxicity,64.0,104,calm_low_cost,100057,25,300,bayesian_toxicity,102.9599999999741,1.0200000000000005
,46,189,0.41798942,79,13,158.0,27.95,167.1500000000815,16,4.75,1.0,1,139.2000000000815,fixed_spread,124.0,146,calm_high_cost,100058,33,300,fixed_spread,139.2000000000815,11.85000000000001
,29,138,0.4057971,56,2,121.0,4.3,104.60000000000582,5,1.45,1.0,1,100.30000000000582,inventory_aware,97.0,107,calm_high_cost,100058,27,300,inventory_aware,100.30000000000582,8.400000000000006
,29,139,0.4028777,56,2,121.0,4.3,104.60000000000582,5,1.45,1.0,1,100.30000000000582,avellaneda_stoikov,97.0,108,calm_high_cost,100058,27,300,avellaneda_stoikov,100.30000000000582,8.400000000000006
,22,108,0.42592593,46,-2,98.0,4.3,60.1000000000131,3,1.17,2.0,2,55.8000000000131,bayesian_toxicity,76.0,83,calm_high_cost,100058,24,300,bayesian_toxicity,55.8000000000131,6.900000000000003
,44,231,0.46320346,107,-19,214.0,38.38,297.8599999998405,32,16.563333333333333,101.0,54,259.4799999998405,fixed_spread,11.0,174,volatile_low_cost,100059,63,300,fixed_spread,259.4799999998405,2.1400000000000015
,33,156,0.41666667,65,1,143.0,2.02,-311.3000000000284,5,2.15,52.0,29,-313.32000000002836,inventory_aware,14.0,114,volatile_low_cost,100059,32,300,inventory_aware,-313.32000000002836,1.3000000000000007
,40,183,0.43169399,79,1,177.0,2.02,-140.58000000004176,11,2.9233333333333333,68.0,35,-142.60000000004177,avellaneda_stoikov,1.0,135,volatile_low_cost,100059,39,300,avellaneda_stoikov,-142.60000000004177,1.580000000000001
,24,116,0.4137931,48,0,117.0,0.0,-142.96000000002095,4,1.22,41.0,23,-142.96000000002095,bayesian_toxicity,9.0,85,volatile_low_cost,100059,24,300,bayesian_toxicity,-142.96000000002095,0.9600000000000005
,65,239,0.49790795,119,11,238.0,23.65,-43.849999999802094,18,9.393333333333333,88.0,46,-67.4999999998021,fixed_spread,17.0,178,volatile_high_cost,100060,54,300,fixed_spread,-67.4999999998021,17.850000000000012
,48,183,0.50819672,93,3,214.0,6.449999999999999,25.050000000017462,5,2.09,55.0,31,18.600000000017463,inventory_aware,46.0,138,volatile_high_cost,100060,45,300,inventory_aware,18.600000000017463,13.950000000000017
,52,200,0.505,101,3,224.0,6.449999999999999,59.85000000002037,5,1.9433333333333334,62.0,33,53.40000000002037,avellaneda_stoikov,42.0,149,volatile_high_cost,100060,49,300,avellaneda_stoikov,53.40000000002037,15.15000000000002
,28,131,0.40458015,53,3,137.0,6.449999999999999,89.05000000001746,3,0.9633333333333334,30.0,19,82.60000000001746,bayesian_toxicity,33.0,98,volatile_high_cost,100060,25,300,bayesian_toxicity,82.60000000001746,7.950000000000003
,47,184,0.44565217,82,12,164.0,24.240000000000002,-57.64000000001397,18,8.353333333333333,12.0,10,-81.88000000001398,fixed_spread,101.0,136,calm_low_cost,100061,35,300,fixed_spread,-81.88000000001398,1.640000000000001
,23,123,0.38211382,47,-1,106.0,2.02,63.059999999972206,5,1.8233333333333333,6.0,4,61.0399999999722,inventory_aware,68.0,91,calm_low_cost,100061,24,300,inventory_aware,61.0399999999722,0.9400000000000005
,26,135,0.39259259,53,-1,121.0,2.02,97.9399999999805,7,2.0933333333333333,6.0,4,95.9199999999805,avellaneda_stoikov,80.0,100,calm_low_cost,100061,27,300,avellaneda_stoikov,95.9199999999805,1.0600000000000005
,20,100,0.41,41,-1,89.0,2.02,2.179999999982101,4,1.5166666666666666,6.0,4,0.15999999998210113,bayesian_toxicity,53.0,73,calm_low_cost,100061,21,300,bayesian_toxicity,0.15999999998210113,0.8200000000000003
,39,212,0.39622642,84,-6,168.0,12.899999999999999,18.400000000037835,10,4.996666666666667,3.0,3,5.500000000037836,fixed_spread,126.0,157,calm_high_cost,100062,45,300,fixed_spread,5.500000000037836,12.600000000000012
,34,171,0.39181287,67,1,152.0,2.15,101.94999999999891,5,1.7666666666666666,3.0,3,99.7999999999989,inventory_aware,120.0,128,calm_high_cost,100062,33,300,inventory_aware,99.7999999999989,10.050000000000006
,34,173,0.38728324,67,1,152.0,2.15,101.94999999999891,5,1.7666666666666666,3.0,3,99.7999999999989,avellaneda_stoikov,120.0,129,calm_high_cost,100062,33,300,avellaneda_stoikov,99.7999999999989,10.050000000000006
,31,152,0.41447368,63,-1,149.0,2.15,110.55000000000837,3,1.14,1.0,1,108.40000000000836,bayesian_toxicity,115.0,113,calm_high_cost,100062,32,300,bayesian_toxicity,108.40000000000836,9.450000000000006
,59,225,0.40888889,92,26,184.0,52.52,-567.8399999999965,27,8.953333333333333,67.0,42,-620.3599999999965,fixed_spread,12.0,168,volatile_low_cost,100063,33,300,fixed_spread,-620.3599999999965,1.8400000000000012
,30,168,0.35119048,59,1,141.0,2.02,-90.18000000002576,5,2.42,32.0,25,-92.20000000002575,inventory_aware,8.0,124,volatile_low_cost,100063,29,300,inventory_aware,-92.20000000002575,1.1800000000000006
,41,195,0.37435897,73,9,170.0,18.18,-280.46000000005006,12,3.683333333333333,33.0,24,-298.64000000005007,avellaneda_stoikov,19.0,142,volatile_low_cost,100063,32,300,avellaneda_stoikov,-298.64000000005007,1.4600000000000009
,23,128,0.3671875,47,-1,113.0,2.02,-38.94000000002052,4,1.4366666666666668,16.0,12,-40.96000000002052,bayesian_toxicity,10.0,97,volatile_low_cost,100063,24,300,bayesian_toxicity,-40.96000000002052,0.9400000000000005
,70,258,0.4496124,116,24,232.0,51.599999999999994,722.600000000326,24,12.983333333333333,68.0,41,671.0000000003259,fixed_spread,62.0,193,volatile_high_cost,100064,46,300,fixed_spread,671.0000000003259,17.400000000000013
,43,195,0.42051282,82,4,187.0,8.6,-57.29999999998836,5,2.013333333333333,46.0,28,-65.89999999998835,inventory_aware,52.0,146,volatile_high_cost,100064,39,300,inventory_aware,-65.89999999998835,12.300000000000011
,46,207,0.42512077,88,4,197.0,8.6,182.80000000005384,11,2.8833333333333333,47.0,28,174.20000000005385,avellaneda_stoikov,62.0,155,volatile_high_cost,100064,42,300,avellaneda_stoikov,174.20000000005385,13.200000000000014
,26,138,0.36956522,51,1,124.0,2.15,-46.649999999981446,4,1.1066666666666667,28.0,19,-48.799999999981445,bayesian_toxicity,38.0,102,volatile_high_cost,100064,25,300,bayesian_toxicity,-48.799999999981445,7.650000000000002
,41,193,0.44041451,85,-3,170.0,6.0600000000000005,-20.700000000095315,12,3.79,7.0,5,-26.760000000095317,fixed_spread,117.0,152,calm_low_cost,100065,44,300,fixed_spread,-26.760000000095317,1.700000000000001
,30,162,0.37654321,61,-1,135.0,2.02,38.77999999997337,4,1.6833333333333333,3.0,3,36.75999999997337,inventory_aware,98.0,130,calm_low_cost,100065,31,300,inventory_aware,36.75999999997337,1.2200000000000006
,30,169,0.3964497,67,-7,153.0,14.14,18.65999999997439,10,2.0966666666666667,3.0,3,4.519999999974388,avellaneda_stoikov,106.0,134,calm_low_cost,100065,37,300,avellaneda_stoikov,4.519999999974388,1.3400000000000007
,29,141,0.41843972,59,-1,132.0,2.02,58.81999999997424,4,1.8766666666666667,5.0,5,56.79999999997424,bayesian_toxicity,89.0,111,calm_low_cost,100065,30,300,bayesian_toxicity,56.79999999997424,1.1800000000000006
,43,198,0.47979798,95,-9,190.0,19.349999999999998,132.75,11,4.033333333333333,5.0,5,113.4,fixed_spread,154.0,144,calm_high_cost,100066,52,300,fixed_spread,113.4,14.250000000000016
,35,155,0.47096774,73,-3,164.0,6.449999999999999,77.05000000000291,4,1.7633333333333334,5.0,5,70.60000000000291,inventory_aware,128.0,116,calm_high_cost,100066,38,300,inventory_aware,70.60000000000291,10.95000000000001
,35,156,0.46794872,73,-3,167.0,6.449999999999999,57.05000000001746,7,2.2266666666666666,5.0,5,50.60000000001746,avellaneda_stoikov,132.0,117,calm_high_cost,100066,38,300,avellaneda_stoikov,50.60000000001746,10.95000000000001
,30,141,0.43971631,62,-2,138.0,4.3,56.70000000002619,4,1.18,2.0,2,52.400000000026196,bayesian_toxicity,112.0,103,calm_high_cost,100066,32,300,bayesian_toxicity,52.400000000026196,9.300000000000004
,56,223,0.4573991,102,10,204.0,20.2,-346.04000000009546,18,9.626666666666667,70.0,45,-366.24000000009545,fixed_spread,49.0,166,volatile_low_cost,100067,46,300,fixed_spread,-366.24000000009545,2.0400000000000014
,37,177,0.42937853,76,-2,172.0,4.04,-23.520000000040454,5,1.92,46.0,29,-27.560000000040453,inventory_aware,44.0,132,volatile_low_cost,100067,39,300,inventory_aware,-27.560000000040453,1.520000000000001
,38,182,0.42857143,78,-2,180.0,4.04,64.43999999994412,6,2.1733333333333333,43.0,26,60.39999999994412,avellaneda_stoikov,56.0,137,volatile_low_cost,100067,40,300,avellaneda_stoikov,60.39999999994412,1.560000000000001
,24,133,0.37593985,50,-2,126.0,4.04,101.99999999997817,3,1.0466666666666666,29.0,16,97.95999999997817,bayesian_toxicity,22.0,101,volatile_low_cost,100067,26,300,bayesian_toxicity,97.95999999997817,1.0000000000000004
,66,232,0.54310345,126,6,252.0,12.899999999999999,311.1000000000786,13,5.966666666666667,77.0,42,298.2000000000786,fixed_spread,70.0,175,volatile_high_cost,100068,60,300,fixed_spread,298.2000000000786,18.900000000000013
,43,179,0.49162011,88,-2,194.0,4.3,15.800000000017462,5,1.62,56.0,31,11.500000000017462,inventory_aware,44.0,140,volatile_high_cost,100068,45,300,inventory_aware,11.500000000017462,13.200000000000014
,43,191,0.46073298,88,-2,194.0,4.3,6.8000000000211,8,2.0933333333333333,49.0,28,2.5000000000211005,avellaneda_stoikov,58.0,148,volatile_high_cost,100068,45,300,avellaneda_stoikov,2.5000000000211005,13.200000000000014
,34,143,0.46153846,66,2,156.0,4.3,121.10000000002037,4,1.42,26.0,13,116.80000000002038,bayesian_toxicity,62.0,114,volatile_high_cost,100068,32,300,bayesian_toxicity,116.80000000002038,9.90000000000001
,20,184,0.375,69,-29,138.0,58.58,-120.38000000000466,31,13.52,9.0,9,-178.96000000000464,fixed_spread,91.0,144,calm_low_cost,100069,49,300,fixed_spread,-178.96000000000464,1.3800000000000008
,20,135,0.3037037,41,-1,97.0,2.02,52.17999999998938,5,2.5733333333333333,7.0,7,50.159999999989374,inventory_aware,57.0,104,calm_low_cost,100069,21,300,inventory_aware,50.159999999989374,0.8200000000000003
,20,145,0.31724138,46,-6,112.0,12.120000000000001,37.07999999992899,10,4.51,7.0,7,24.959999999928986,avellaneda_stoikov,73.0,113,calm_low_cost,100069,26,300,avellaneda_stoikov,24.959999999928986,0.9200000000000004
,26,139,0.35971223,50,2,109.0,4.04,118.99999999997817,5,1.7066666666666668,6.0,6,114.95999999997817,bayesian_toxicity,77.0,106,calm_low_cost,100069,24,300,bayesian_toxicity,114.95999999997817,1.0000000000000002
,40,180,0.45,81,-1,162.0,2.15,-4.149999999879583,11,7.013333333333334,3.0,3,-6.299999999879583,fixed_spread,133.0,138,calm_high_cost,100070,41,300,fixed_spread,-6.299999999879583,12.150000000000011
,33,150,0.42666667,64,2,138.0,4.3,118.40000000001965,4,1.3766666666666667,1.0,1,114.10000000001965,inventory_aware,111.0,117,calm_high_cost,100070,31,300,inventory_aware,114.10000000001965,9.600000000000007
,33,151,0.42384106,64,2,138.0,4.3,118.40000000001965,4,1.3766666666666667,1.0,1,114.10000000001965,avellaneda_stoikov,111.0,118,calm_high_cost,100070,31,300,avellaneda_stoikov,114.10000000001965,9.600000000000007
,30,135,0.42962963,58,2,135.0,4.3,135.30000000001382,4,1.1,3.0,3,131.0000000000138,bayesian_toxicity,107.0,105,calm_high_cost,100070,28,300,bayesian_toxicity,131.0000000000138,8.700000000000005
,42,228,0.46929825,107,-23,214.0,46.46,-1280.1400000000722,26,9.853333333333333,84.0,45,-1326.6000000000722,fixed_spread,15.0,175,volatile_low_cost,100071,65,300,fixed_spread,-1326.6000000000722,2.1400000000000015
,39,172,0.46511628,80,-2,178.0,4.04,-97.60000000003129,5,1.5333333333333334,59.0,35,-101.64000000003129,inventory_aware,14.0,132,volatile_low_cost,100071,41,300,inventory_aware,-101.64000000003129,1.600000000000001
,39,178,0.4494382,80,-2,178.0,4.04,-104.60000000003129,5,1.6033333333333333,60.0,36,-108.64000000003129,avellaneda_stoikov,9.0,137,volatile_low_cost,100071,41,300,avellaneda_stoikov,-108.64000000003129,1.600000000000001
,27,131,0.41221374,54,0,143.0,0.0,-40.080000000023574,3,1.17,35.0,22,-40.080000000023574,bayesian_toxicity,22.0,101,volatile_low_cost,100071,27,300,bayesian_toxicity,-40.080000000023574,1.0800000000000005
,63,219,0.52054795,114,12,228.0,25.799999999999997,-161.09999999970023,25,11.383333333333333,75.0,41,-186.89999999970024,fixed_spread,40.0,163,volatile_high_cost,100072,51,300,fixed_spread,-186.89999999970024,17.10000000000002
,39,163,0.49693252,81,-3,185.0,6.449999999999999,34.849999999998545,4,2.3066666666666666,47.0,26,28.399999999998546,inventory_aware,34.0,121,volatile_high_cost,100072,42,300,inventory_aware,28.399999999998546,12.150000000000013
,45,188,0.4893617,92,-2,206.0,4.3,64.20000000001164,9,3.11,50.0,30,59.900000000011644,avellaneda_stoikov,50.0,140,volatile_high_cost,100072,47,300,avellaneda_stoikov,59.900000000011644,13.800000000000015
,28,125,0.448,56,0,142.0,0.0,52.60000000000946,3,1.09,22.0,16,52.60000000000946,bayesian_toxicity,37.0,94,volatile_high_cost,100072,28,300,bayesian_toxicity,52.60000000000946,8.400000000000004
,52,190,0.53157895,101,3,202.0,6.0600000000000005,291.97999999985404,13,4.676666666666667,6.0,6,285.91999999985404,fixed_spread,156.0,149,calm_low_cost,100073,49,300,fixed_spread,285.91999999985404,2.0200000000000014
,37,157,0.49044586,77,-3,173.0,6.0600000000000005,163.45999999996639,4,1.61,4.0,4,157.39999999996638,inventory_aware,137.0,121,calm_low_cost,100073,40,300,inventory_aware,157.39999999996638,1.540000000000001
,39,163,0.49079755,80,-2,181.0,4.04,201.39999999993597,7,1.86,4.0,4,197.35999999993598,avellaneda_stoikov,146.0,127,calm_low_cost,100073,41,300,avellaneda_stoikov,197.35999999993598,1.600000000000001
,35,144,0.49305556,71,-1,164.0,2.02,151.579999999969,3,0.91,4.0,4,149.559999999969,bayesian_toxicity,133.0,112,calm_low_cost,100073,36,300,bayesian_toxicity,149.559999999969,1.4200000000000008
,49,184,0.5,92,6,184.0,12.899999999999999,475.2000000000917,12,6.226666666666667,2.0,2,462.3000000000917,fixed_spread,135.0,138,calm_high_cost,100074,43,300,fixed_spread,462.3000000000917,13.800000000000013
,36,156,0.47435897,74,-2,167.0,4.3,187.90000000001237,5,1.8333333333333333,2.0,2,183.60000000001236,inventory_aware,126.0,116,calm_high_cost,100074,38,300,inventory_aware,183.60000000001236,11.100000000000007
,35,159,0.4591195,73,-3,172.0,6.449999999999999,251.0500000000029,7,2.9833333333333334,2.0,2,244.60000000000292,avellaneda_stoikov,131.0,119,calm_high_cost,100074,38,300,avellaneda_stoikov,244.60000000000292,10.950000000000006
,33,141,0.4893617,69,-3,157.0,6.449999999999999,114.65000000001601,4,1.27,0.0,0,108.200000000016,bayesian_toxicity,117.0,102,calm_high_cost,100074,36,300,bayesian_toxicity,108.200000000016,10.350000000000005
,63,224,0.49107143,110,16,220.0,32.32,66.79999999987194,16,5.906666666666666,41.0,26,34.47999999987194,fixed_spread,79.0,165,volatile_low_cost,100075,47,300,fixed_spread,34.47999999987194,2.2000000000000015
,45,184,0.4673913,86,4,197.0,8.08,114.27999999996973,5,1.8833333333333333,30.0,20,106.19999999996973,inventory_aware,61.0,135,volatile_low_cost,100075,41,300,inventory_aware,106.19999999996973,1.720000000000001
,47,196,0.45408163,89,5,205.0,10.1,102.21999999994296,6,2.5633333333333335,25.0,19,92.11999999994296,avellaneda_stoikov,73.0,144,volatile_low_cost,100075,42,300,avellaneda_stoikov,92.11999999994296,1.7800000000000011
,34,139,0.47482014,66,2,172.0,4.04,101.67999999997119,5,1.1633333333333333,11.0,9,97.63999999997118,bayesian_toxicity,78.0,100,volatile_low_cost,100075,32,300,bayesian_toxicity,97.63999999997118,1.3200000000000007
,46,237,0.47257384,112,-20,224.0,43.0,-131.79999999987194,20,6.416666666666667,86.0,54,-174.79999999987194,fixed_spread,-5.0,172,volatile_high_cost,100076,66,300,fixed_spread,-174.79999999987194,16.800000000000015
,33,171,0.40935673,70,-4,155.0,8.6,-146.49999999999272,5,2.0233333333333334,48.0,27,-155.09999999999272,inventory_aware,13.0,121,volatile_high_cost,100076,37,300,inventory_aware,-155.09999999999272,10.500000000000007
,33,212,0.38207547,81,-15,185.0,32.25,-475.1499999999651,15,3.1066666666666665,53.0,31,-507.3999999999651,avellaneda_stoikov,5.0,154,volatile_high_cost,100076,48,300,avellaneda_stoikov,-507.3999999999651,12.150000000000011
,25,144,0.36111111,52,-2,140.0,4.3,34.20000000001892,3,0.7666666666666667,32.0,20,29.900000000018917,bayesian_toxicity,21.0,104,volatile_high_cost,100076,27,300,bayesian_toxicity,29.900000000018917,7.800000000000002
,33,186,0.46774194,87,-21,174.0,42.42,45.259999999863794,21,7.1033333333333335,2.0,2,2.8399999998637924,fixed_spread,138.0,137,calm_low_cost,100077,54,300,fixed_spread,2.8399999998637924,1.740000000000001
,33,148,0.45945946,68,-2,147.0,4.04,93.63999999997031,3,1.47,2.0,2,89.59999999997031,inventory_aware,119.0,112,calm_low_cost,100077,35,300,inventory_aware,89.59999999997031,1.3600000000000005
,33,148,0.45945946,68,-2,147.0,4.04,93.63999999997031,3,1.47,2.0,2,89.59999999997031,avellaneda_stoikov,119.0,112,calm_low_cost,100077,35,300,avellaneda_stoikov,89.59999999997031,1.3600000000000005
,28,117,0.47863248,56,0,125.0,0.0,79.87999999997555,3,0.87,3.0,3,79.87999999997555,bayesian_toxicity,102.0,88,calm_low_cost,100077,28,300,bayesian_toxicity,79.87999999997555,1.1200000000000003
,41,201,0.4079602,82,0,164.0,0.0,155.69999999999527,8,2.5166666666666666,6.0,6,155.69999999999527,fixed_spread,111.0,140,calm_high_cost,100078,41,300,fixed_spread,155.69999999999527,12.300000000000013
,35,172,0.40116279,69,1,149.0,2.15,123.65000000001783,3,1.0933333333333333,6.0,6,121.50000000001782,inventory_aware,104.0,123,calm_high_cost,100078,34,300,inventory_aware,121.50000000001782,10.350000000000009
,35,172,0.40116279,69,1,149.0,2.15,123.65000000001783,3,1.0933333333333333,6.0,6,121.50000000001782,avellaneda_stoikov,104.0,123,calm_high_cost,100078,34,300,avellaneda_stoikov,121.50000000001782,10.350000000000009
,30,156,0.37820513,59,1,130.0,2.15,84.15000000001055,5,1.2133333333333334,4.0,4,82.00000000001054,bayesian_toxicity,98.0,113,calm_high_cost,100078,29,300,bayesian_toxicity,82.00000000001054,8.850000000000003
,48,241,0.41908714,101,-5,202.0,10.1,630.980000000025,21,9.963333333333333,76.0,39,620.880000000025,fixed_spread,33.0,185,volatile_low_cost,100079,53,300,fixed_spread,620.880000000025,2.0200000000000014
,32,173,0.3699422,64,0,148.0,0.0,-66.28000000002794,4,2.006666666666667,36.0,19,-66.28000000002794,inventory_aware,35.0,137,volatile_low_cost,100079,32,300,inventory_aware,-66.28000000002794,1.2800000000000007
,36,185,0.37837838,70,2,167.0,4.04,-51.400000000056025,8,2.7133333333333334,30.0,20,-55.440000000056024,avellaneda_stoikov,59.0,145,volatile_low_cost,100079,34,300,avellaneda_stoikov,-55.440000000056024,1.4000000000000006
,24,135,0.35555556,48,0,119.0,0.0,3.0399999999790452,3,0.9966666666666667,34.0,18,3.0399999999790452,bayesian_toxicity,24.0,105,volatile_low_cost,100079,24,300,bayesian_toxicity,3.0399999999790452,0.9600000000000003
,53,235,0.4893617,115,-9,230.0,19.349999999999998,95.75000000011642,13,4.476666666666667,65.0,39,76.40000000011642,fixed_spread,56.0,178,volatile_high_cost,100080,62,300,fixed_spread,76.40000000011642,17.25000000000002
,45,189,0.47619048,90,0,204.0,0.0,132.5000000000091,4,1.66,50.0,30,132.5000000000091,inventory_aware,56.0,146,volatile_high_cost,100080,45,300,inventory_aware,132.5000000000091,13.500000000000016
,45,189,0.47619048,90,0,201.0,0.0,113.5000000000091,4,1.6433333333333333,53.0,31,113.5000000000091,avellaneda_stoikov,53.0,146,volatile_high_cost,100080,45,300,avellaneda_stoikov,113.5000000000091,13.500000000000016
,30,129,0.45736434,59,1,152.0,2.15,42.150000000017826,3,1.1033333333333333,30.0,19,40.00000000001783,bayesian_toxicity,43.0,100,volatile_high_cost,100080,29,300,bayesian_toxicity,40.00000000001783,8.850000000000005
,47,190,0.50526316,96,-2,192.0,4.04,188.0799999999217,7,2.8733333333333335,6.0,6,184.03999999992172,fixed_spread,123.0,143,calm_low_cost,100081,49,300,fixed_spread,184.03999999992172,1.9200000000000013
,41,157,0.51592357,81,1,177.0,2.02,102.37999999995736,5,1.3433333333333333,2.0,2,100.35999999995737,inventory_aware,117.0,117,calm_low_cost,100081,40,300,inventory_aware,100.35999999995737,1.620000000000001
,41,157,0.51592357,81,1,177.0,2.02,102.37999999995736,5,1.3433333333333333,2.0,2,100.35999999995737,avellaneda_stoikov,117.0,117,calm_low_cost,100081,40,300,avellaneda_stoikov,100.35999999995737,1.620000000000001
,33,139,0.47482014,66,0,147.0,0.0,68.67999999997119,4,1.5,2.0,2,68.67999999997119,bayesian_toxicity,92.0,104,calm_low_cost,100081,33,300,bayesian_toxicity,68.67999999997119,1.3200000000000007
,39,185,0.44324324,82,-4,164.0,8.6,187.70000000000437,9,2.81,3.0,3,179.10000000000437,fixed_spread,115.0,131,calm_high_cost,100082,43,300,fixed_spread,179.10000000000437,12.300000000000011
,30,129,0.47286822,61,-1,140.0,2.15,154.84999999999673,5,2.66,2.0,2,152.69999999999672,inventory_aware,106.0,91,calm_high_cost,100082,31,300,inventory_aware,152.69999999999672,9.150000000000002
,32,140,0.45714286,64,0,145.0,0.0,139.4000000000069,6,2.2,2.0,2,139.4000000000069,avellaneda_stoikov,111.0,100,calm_high_cost,100082,32,300,avellaneda_stoikov,139.4000000000069,9.600000000000005
,28,136,0.41176471,56,0,127.0,0.0,118.60000000001128,4,1.9333333333333333,2.0,2,118.60000000001128,bayesian_toxicity,100.0,95,calm_high_cost,100082,28,300,bayesian_toxicity,118.60000000001128,8.400000000000002
,54,236,0.40677966,96,12,192.0,24.240000000000002,-190.92000000012922,16,6.07,74.0,33,-215.16000000012923,fixed_spread,30.0,184,volatile_low_cost,100083,42,300,fixed_spread,-215.16000000012923,1.9200000000000013
,35,193,0.35751295,69,1,154.0,2.02,-12.380000000030122,5,1.6433333333333333,57.0,27,-14.400000000030122,inventory_aware,19.0,151,volatile_low_cost,100083,34,300,inventory_aware,-14.400000000030122,1.3800000000000008
,36,193,0.36787565,71,1,152.0,2.02,-72.420000000031,3,1.5133333333333334,58.0,29,-74.44000000003099,avellaneda_stoikov,9.0,151,volatile_low_cost,100083,35,300,avellaneda_stoikov,-74.44000000003099,1.4200000000000008
,20,132,0.3030303,40,0,102.0,0.0,-89.80000000001746,3,1.0233333333333334,23.0,12,-89.80000000001746,bayesian_toxicity,20.0,103,volatile_low_cost,100083,20,300,bayesian_toxicity,-89.80000000001746,0.8000000000000004
,80,244,0.52868852,129,31,258.0,66.64999999999999,-115.34999999974389,33,15.97,102.0,58,-181.99999999974386,fixed_spread,28.0,174,volatile_high_cost,100084,49,300,fixed_spread,-181.99999999974386,19.350000000000012
,43,182,0.46153846,84,2,196.0,4.3,-8.599999999980355,5,2.2733333333333334,61.0,34,-12.899999999980356,inventory_aware,29.0,130,volatile_high_cost,100084,41,300,inventory_aware,-12.899999999980356,12.60000000000001
,54,216,0.47685185,103,5,235.0,10.75,26.55000000000291,8,3.0366666666666666,76.0,45,15.80000000000291,avellaneda_stoikov,15.0,155,volatile_high_cost,100084,49,300,avellaneda_stoikov,15.80000000000291,15.450000000000019
,39,164,0.4695122,77,1,191.0,2.15,-3.5499999999774445,4,1.47,53.0,28,-5.699999999977445,bayesian_toxicity,33.0,116,volatile_high_cost,100084,38,300,bayesian_toxicity,-5.699999999977445,11.55000000000001
,35,203,0.39901478,81,-11,162.0,22.22,95.37999999991735,13,4.776666666666666,8.0,8,73.15999999991735,fixed_spread,104.0,149,calm_low_cost,100085,46,300,fixed_spread,73.15999999991735,1.620000000000001
,33,157,0.43949045,69,-3,158.0,6.0600000000000005,81.6199999999626,5,1.99,0.0,0,75.5599999999626,inventory_aware,108.0,114,calm_low_cost,100085,36,300,inventory_aware,75.5599999999626,1.3800000000000006
,33,168,0.41666667,70,-4,161.0,8.08,87.59999999994761,6,2.1733333333333333,0.0,0,79.51999999994761,avellaneda_stoikov,111.0,123,calm_low_cost,100085,37,300,avellaneda_stoikov,79.51999999994761,1.4000000000000006
,27,144,0.38194444,55,-1,122.0,2.02,91.89999999997599,4,1.3,3.0,3,89.879999999976,bayesian_toxicity,84.0,103,calm_low_cost,100085,28,300,bayesian_toxicity,89.879999999976,1.1000000000000003
